Date,Stock_Code,Price,Sector
2023-11-18,002,392.76,Energy
2023-11-19,002,394.43,Energy
2023-11-20,002,393.56,Energy
2023-11-21,002,393.05,Energy
2023-11-22,002,393.2,Energy
2023-11-23,002,391.73,Energy
2023-11-24,002,393.7,Energy
2023-11-25,002,395.4,Energy
2023-11-26,002,395.98,Energy
2023-11-27,002,394.65,Energy
2023-11-28,002,394.68,Energy
2023-11-29,002,397.54,Energy
2023-11-30,002,397.73,Energy
2023-12-01,002,395.1,Energy
2023-12-02,002,393.29,Energy
2023-12-03,002,392.28,Energy
2023-12-04,002,391.17,Energy
2023-12-05,002,392.78,Energy
2023-12-06,002,394.96,Energy
2023-12-07,002,394.12,Energy
2023-12-08,002,395.23,Energy
2023-12-09,002,395.01,Energy
2023-12-10,002,395.26,Energy
2023-12-11,002,394.05,Energy
2023-12-12,002,394.36,Energy
2023-12-13,002,393.18,Energy
2023-12-14,002,392.7,Energy
2023-12-15,002,392.23,Energy
2023-12-16,002,392.23,Energy
2023-12-17,002,392.34,Energy
2023-12-18,002,393.51,Energy
2023-12-19,002,393.36,Energy
2023-12-20,002,396.52,Energy
2023-12-21,002,397.92,Energy
2023-12-22,002,398.01,Energy
2023-12-23,002,398.17,Energy
2023-12-24,002,398.05,Energy
2023-12-25,002,398.25,Energy
2023-12-26,002,397.62,Energy
2023-12-27,002,395.4,Energy
2023-12-28,002,394.07,Energy
2023-12-29,002,392.17,Energy
2023-12-30,002,389.71,Energy
2023-12-31,002,388.67,Energy
2024-01-01,002,387.9,Energy
2024-01-02,002,386.1,Energy
2024-01-03,002,385.71,Energy
2024-01-04,002,385.84,Energy
2024-01-05,002,387.3,Energy
2024-01-06,002,388.67,Energy
2024-01-07,002,390.54,Energy
2024-01-08,002,389.81,Energy
2024-01-09,002,391.38,Energy
2024-01-10,002,390.46,Energy
2024-01-11,002,388.93,Energy
2024-01-12,002,389.09,Energy
2024-01-13,002,390.57,Energy
2024-01-14,002,389.13,Energy
2024-01-15,002,389.64,Energy
2024-01-16,002,390.46,Energy
2024-01-17,002,389.45,Energy
2024-01-18,002,389.64,Energy
2024-01-19,002,390.22,Energy
2024-01-20,002,389.52,Energy
2024-01-21,002,391.33,Energy
2024-01-22,002,390.42,Energy
2024-01-23,002,390.53,Energy
2024-01-24,002,389.19,Energy
2024-01-25,002,389.58,Energy
2024-01-26,002,389.24,Energy
2024-01-27,002,389.24,Energy
2024-01-28,002,388.27,Energy
2024-01-29,002,388.05,Energy
2024-01-30,002,389.41,Energy
2024-01-31,002,390.73,Energy
2024-02-01,002,390.13,Energy
2024-02-02,002,389.34,Energy
2024-02-03,002,388.94,Energy
2024-02-04,002,390.46,Energy
2024-02-05,002,392.72,Energy
2024-02-06,002,392.78,Energy
2024-02-07,002,393.63,Energy
2024-02-08,002,392.75,Energy
2024-02-09,002,393.05,Energy
2024-02-10,002,393.78,Energy
2024-02-11,002,393.65,Energy
2024-02-12,002,395.23,Energy
2024-02-13,002,394.26,Energy
2024-02-14,002,393.74,Energy
2024-02-15,002,394.13,Energy
2024-02-16,002,394.36,Energy
2024-02-17,002,394.25,Energy
2024-02-18,002,393.25,Energy
2024-02-19,002,394.41,Energy
2024-02-20,002,394.93,Energy
2024-02-21,002,393.34,Energy
2024-02-22,002,394.12,Energy
2024-02-23,002,397.3,Energy
2024-02-24,002,397.48,Energy
2024-02-25,002,398.27,Energy
2024-02-26,002,396.63,Energy
2024-02-27,002,394.1,Energy
2024-02-28,002,395.53,Energy
2024-02-29,002,396.77,Energy
2024-03-01,002,398.33,Energy
2024-03-02,002,399.79,Energy
2024-03-03,002,399.54,Energy
2024-03-04,002,398.84,Energy
2024-03-05,002,400.37,Energy
2024-03-06,002,400.45,Energy
2024-03-07,002,400.54,Energy
2024-03-08,002,400.02,Energy
2024-03-09,002,399.64,Energy
2024-03-10,002,398.8,Energy
2024-03-11,002,398.95,Energy
2024-03-12,002,399.28,Energy
2024-03-13,002,399.43,Energy
2024-03-14,002,399.83,Energy
2024-03-15,002,398.2,Energy
2024-03-16,002,397.82,Energy
2024-03-17,002,399.06,Energy
2024-03-18,002,400.58,Energy
2024-03-19,002,399.05,Energy
2024-03-20,002,399.38,Energy
2024-03-21,002,400.19,Energy
2024-03-22,002,401.39,Energy
2024-03-23,002,400.1,Energy
2024-03-24,002,399.82,Energy
2024-03-25,002,400.91,Energy
2024-03-26,002,401.72,Energy
2024-03-27,002,400.9,Energy
2024-03-28,002,400.31,Energy
2024-03-29,002,400.63,Energy
2024-03-30,002,400.08,Energy
2024-03-31,002,398.52,Energy
2024-04-01,002,397.67,Energy
2024-04-02,002,397.4,Energy
2024-04-03,002,396.48,Energy
2024-04-04,002,395.51,Energy
2024-04-05,002,395.69,Energy
2024-04-06,002,394.51,Energy
2024-04-07,002,395.11,Energy
2024-04-08,002,393.06,Energy
2024-04-09,002,391.62,Energy
2024-04-10,002,391.16,Energy
2024-04-11,002,393.92,Energy
2024-04-12,002,393.8,Energy
2024-04-13,002,394.65,Energy
2024-04-14,002,396.11,Energy
2024-04-15,002,395.39,Energy
2024-04-16,002,395.19,Energy
2024-04-17,002,396.75,Energy
2024-04-18,002,396.77,Energy
2024-04-19,002,396.49,Energy
2024-04-20,002,396.62,Energy
2024-04-21,002,395.51,Energy
2024-04-22,002,395.49,Energy
2024-04-23,002,396.64,Energy
2024-04-24,002,396.17,Energy
2024-04-25,002,397.56,Energy
2024-04-26,002,397.18,Energy
2024-04-27,002,396.41,Energy
2024-04-28,002,397.53,Energy
2024-04-29,002,399.38,Energy
2024-04-30,002,399.19,Energy
2024-05-01,002,398.68,Energy
2024-05-02,002,398.97,Energy
2024-05-03,002,397.41,Energy
2024-05-04,002,398.31,Energy
2024-05-05,002,399.83,Energy
2024-05-06,002,400.85,Energy
2024-05-07,002,400.77,Energy
2024-05-08,002,400.97,Energy
2024-05-09,002,403.8,Energy
2024-05-10,002,401.55,Energy
2024-05-11,002,401.94,Energy
2024-05-12,002,402.08,Energy
2024-05-13,002,401.89,Energy
2024-05-14,002,401.27,Energy
2023-01-01,003,308.2,Energy
2023-01-02,003,307.18,Energy
2023-01-03,003,306.89,Energy
2023-01-04,003,305.94,Energy
2023-01-05,003,303.99,Energy
2023-01-06,003,306.5,Energy
2023-01-07,003,305.81,Energy
2023-01-08,003,304.55,Energy
2023-01-09,003,304.52,Energy
2023-01-10,003,304.69,Energy
2023-01-11,003,305.47,Energy
2023-01-12,003,307.66,Energy
2023-01-13,003,310.27,Energy
2023-01-14,003,309.08,Energy
2023-01-15,003,306.41,Energy
2023-01-16,003,307.72,Energy
2023-01-17,003,309.34,Energy
2023-01-18,003,310.28,Energy
2023-01-19,003,309.0,Energy
2023-01-20,003,310.8,Energy
2023-01-21,003,312.55,Energy
2023-01-22,003,311.72,Energy
2023-01-23,003,312.64,Energy
2023-01-24,003,311.3,Energy
2023-01-25,003,312.6,Energy
2023-01-26,003,311.92,Energy
2023-01-27,003,312.09,Energy
2023-01-28,003,312.81,Energy
2023-01-29,003,314.21,Energy
2023-01-30,003,315.69,Energy
2023-01-31,003,312.77,Energy
2023-02-01,003,312.64,Energy
2023-02-02,003,312.29,Energy
2023-02-03,003,312.59,Energy
2023-02-04,003,315.04,Energy
2023-02-05,003,313.61,Energy
2023-02-06,003,313.26,Energy
2023-02-07,003,313.46,Energy
2023-02-08,003,312.97,Energy
2023-02-09,003,311.06,Energy
2023-02-10,003,309.32,Energy
2023-02-11,003,310.65,Energy
2023-02-12,003,312.01,Energy
2023-02-13,003,312.1,Energy
2023-02-14,003,312.99,Energy
2023-02-15,003,310.39,Energy
2023-02-16,003,309.23,Energy
2023-02-17,003,311.43,Energy
2023-02-18,003,308.89,Energy
2023-02-19,003,308.05,Energy
2023-02-20,003,307.24,Energy
2023-02-21,003,305.78,Energy
2023-02-22,003,306.78,Energy
2023-02-23,003,306.85,Energy
2023-02-24,003,306.56,Energy
2023-02-25,003,305.64,Energy
2023-02-26,003,305.55,Energy
2023-02-27,003,306.11,Energy
2023-02-28,003,304.93,Energy
2023-03-01,003,305.03,Energy
2023-03-02,003,303.06,Energy
2023-03-03,003,301.8,Energy
2023-03-04,003,302.62,Energy
2023-03-05,003,301.4,Energy
2023-03-06,003,301.93,Energy
2023-03-07,003,302.21,Energy
2023-03-08,003,304.09,Energy
2023-03-09,003,303.41,Energy
2023-03-10,003,303.38,Energy
2023-03-11,003,306.33,Energy
2023-03-12,003,306.18,Energy
2023-03-13,003,307.38,Energy
2023-03-14,003,309.6,Energy
2023-03-15,003,309.18,Energy
2023-03-16,003,308.17,Energy
2023-03-17,003,247.17,Energy
2023-03-18,003,245.7,Energy
2023-03-19,003,245.66,Energy
2023-03-20,003,244.54,Energy
2023-03-21,003,244.38,Energy
2023-03-22,003,245.28,Energy
2023-03-23,003,244.99,Energy
2023-03-24,003,241.21,Energy
2023-03-25,003,239.48,Energy
2023-03-26,003,240.22,Energy
2023-03-27,003,242.82,Energy
2023-03-28,003,242.22,Energy
2023-03-29,003,243.14,Energy
2023-03-30,003,243.38,Energy
2023-03-31,003,242.52,Energy
2023-04-01,003,241.87,Energy
2023-04-02,003,242.26,Energy
2023-04-03,003,242.45,Energy
2023-04-04,003,240.63,Energy
2023-04-05,003,241.96,Energy
2023-04-06,003,240.98,Energy
2023-04-07,003,239.38,Energy
2023-04-08,003,239.6,Energy
2023-04-09,003,240.34,Energy
2023-04-10,003,241.28,Energy
2023-04-11,003,242.14,Energy
2023-04-12,003,240.85,Energy
2023-04-13,003,240.23,Energy
2023-04-14,003,241.13,Energy
2023-04-15,003,241.1,Energy
2023-04-16,003,242.66,Energy
2023-04-17,003,245.12,Energy
2023-04-18,003,244.48,Energy
2023-04-19,003,243.29,Energy
2023-04-20,003,244.34,Energy
2023-04-21,003,246.1,Energy
2023-04-22,003,246.72,Energy
2023-04-23,003,247.33,Energy
2023-04-24,003,246.61,Energy
2023-04-25,003,247.16,Energy
2023-04-26,003,247.45,Energy
2023-04-27,003,248.04,Energy
2023-04-28,003,245.85,Energy
2023-04-29,003,245.52,Energy
2023-04-30,003,245.17,Energy
2023-05-01,003,243.64,Energy
2023-05-02,003,242.87,Energy
2023-05-03,003,242.67,Energy
2023-05-04,003,242.57,Energy
2023-05-05,003,244.35,Energy
2023-05-06,003,243.7,Energy
2023-05-07,003,242.86,Energy
2023-05-08,003,243.82,Energy
2023-05-09,003,244.26,Energy
2023-05-10,003,242.43,Energy
2023-05-11,003,241.97,Energy
2023-05-12,003,240.31,Energy
2023-05-13,003,241.03,Energy
2023-05-14,003,239.32,Energy
2023-05-15,003,238.35,Energy
2023-05-16,003,238.48,Energy
2023-05-17,003,238.27,Energy
2023-05-18,003,237.98,Energy
2023-05-19,003,239.28,Energy
2023-05-20,003,239.23,Energy
2023-05-21,003,239.28,Energy
2023-05-22,003,238.35,Energy
2023-05-23,003,237.29,Energy
2023-05-24,003,235.93,Energy
2023-05-25,003,233.83,Energy
2023-05-26,003,234.73,Energy
2023-05-27,003,233.44,Energy
2023-05-28,003,234.43,Energy
2023-05-29,003,234.04,Energy
2023-05-30,003,233.44,Energy
2023-05-31,003,235.18,Energy
2023-06-01,003,234.71,Energy
2023-06-02,003,234.03,Energy
2023-06-03,003,234.51,Energy
2023-06-04,003,235.08,Energy
2023-06-05,003,235.43,Energy
2023-06-06,003,236.59,Energy
2023-06-07,003,235.64,Energy
2023-06-08,003,235.24,Energy
2023-06-09,003,236.17,Energy
2023-06-10,003,237.25,Energy
2023-06-11,003,236.71,Energy
2023-06-12,003,238.02,Energy
2023-06-13,003,239.13,Energy
2023-06-14,003,238.61,Energy
2023-06-15,003,239.76,Energy
2023-06-16,003,239.73,Energy
2023-06-17,003,241.36,Energy
2023-06-18,003,241.04,Energy
2023-06-19,003,239.3,Energy
2023-06-20,003,240.23,Energy
2023-06-21,003,237.25,Energy
2023-06-22,003,237.67,Energy
2023-06-23,003,236.48,Energy
2023-06-24,003,236.13,Energy
2023-06-25,003,235.55,Energy
2023-06-26,003,235.15,Energy
2023-06-27,003,235.09,Energy
2023-06-28,003,235.32,Energy
2023-06-29,003,235.92,Energy
2023-06-30,003,237.74,Energy
2023-07-01,003,237.59,Energy
2023-07-02,003,237.61,Energy
2023-07-03,003,236.49,Energy
2023-07-04,003,236.28,Energy
2023-07-05,003,237.36,Energy
2023-07-06,003,237.43,Energy
2023-07-07,003,238.72,Energy
2023-07-08,003,239.29,Energy
2023-07-09,003,239.59,Energy
2023-07-10,003,239.0,Energy
2023-07-11,003,240.03,Energy
2023-07-12,003,240.09,Energy
2023-07-13,003,239.57,Energy
2023-07-14,003,239.02,Energy
2023-07-15,003,239.38,Energy
2023-07-16,003,239.9,Energy
2023-07-17,003,239.75,Energy
2023-07-18,003,238.22,Energy
2023-07-19,003,238.26,Energy
2023-07-20,003,320.1,Energy
2023-07-21,003,320.41,Energy
2023-07-22,003,321.12,Energy
2023-07-23,003,320.98,Energy
2023-07-24,003,323.44,Energy
2023-07-25,003,322.67,Energy
2023-07-26,003,323.7,Energy
2023-07-27,003,321.92,Energy
2023-07-28,003,322.93,Energy
2023-07-29,003,323.23,Energy
2023-07-30,003,323.06,Energy
2023-07-31,003,322.24,Energy
2023-08-01,003,322.96,Energy
2023-08-02,003,324.89,Energy
2023-08-03,003,322.11,Energy
2023-08-04,003,324.94,Energy
2023-08-05,003,326.17,Energy
2023-08-06,003,326.79,Energy
2023-08-07,003,325.35,Energy
2023-08-08,003,322.43,Energy
2023-08-09,003,321.55,Energy
2023-08-10,003,321.31,Energy
2023-08-11,003,320.91,Energy
2023-08-12,003,319.74,Energy
2023-08-13,003,320.45,Energy
2023-08-14,003,319.7,Energy
2023-08-15,003,317.35,Energy
2023-08-16,003,314.43,Energy
2023-08-17,003,314.92,Energy
2023-08-18,003,313.46,Energy
2023-08-19,003,314.56,Energy
2023-08-20,003,314.57,Energy
2023-08-21,003,315.84,Energy
2023-08-22,003,313.2,Energy
2023-08-23,003,310.62,Energy
2023-08-24,003,310.18,Energy
2023-08-25,003,310.91,Energy
2023-08-26,003,311.02,Energy
2023-08-27,003,313.44,Energy
2023-08-28,003,312.85,Energy
2023-08-29,003,310.7,Energy
2023-08-30,003,312.0,Energy
2023-08-31,003,311.13,Energy
2023-09-01,003,310.24,Energy
2023-09-02,003,309.79,Energy
2023-09-03,003,310.44,Energy
2023-09-04,003,309.53,Energy
2023-09-05,003,309.18,Energy
2023-09-06,003,308.27,Energy
2023-09-07,003,307.88,Energy
2023-09-08,003,304.71,Energy
2023-09-09,003,308.31,Energy
2023-09-10,003,307.52,Energy
2023-09-11,003,308.67,Energy
2023-09-12,003,307.77,Energy
2023-09-13,003,306.79,Energy
2023-09-14,003,307.84,Energy
2023-09-15,003,309.01,Energy
2023-09-16,003,311.65,Energy
2023-09-17,003,310.58,Energy
2023-09-18,003,312.83,Energy
2023-09-19,003,315.08,Energy
2023-09-20,003,316.08,Energy
2023-09-21,003,317.09,Energy
2023-09-22,003,315.44,Energy
2023-09-23,003,315.43,Energy
2023-09-24,003,316.81,Energy
2023-09-25,003,316.71,Energy
2023-09-26,003,317.71,Energy
2023-09-27,003,316.24,Energy
2023-09-28,003,315.42,Energy
2023-09-29,003,314.37,Energy
2023-09-30,003,314.34,Energy
2023-10-01,003,314.08,Energy
2023-10-02,003,315.58,Energy
2023-10-03,003,318.16,Energy
2023-10-04,003,317.85,Energy
2023-10-05,003,318.05,Energy
2023-10-06,003,318.37,Energy
2023-10-07,003,319.27,Energy
2023-10-08,003,316.98,Energy
2023-10-09,003,315.5,Energy
2023-10-10,003,315.6,Energy
2023-10-11,003,318.03,Energy
2023-10-12,003,319.96,Energy
2023-10-13,003,318.84,Energy
2023-10-14,003,318.63,Energy
2023-10-15,003,318.9,Energy
2023-10-16,003,318.32,Energy
2023-10-17,003,317.08,Energy
2023-10-18,003,315.82,Energy
2023-10-19,003,314.4,Energy
2023-10-20,003,314.94,Energy
2023-10-21,003,314.5,Energy
2023-10-22,003,313.96,Energy
2023-10-23,003,315.86,Energy
2023-10-24,003,317.5,Energy
2023-10-25,003,318.37,Energy
2023-10-26,003,320.54,Energy
2023-10-27,003,320.17,Energy
2023-10-28,003,269.69,Energy
2023-10-29,003,268.11,Energy
2023-10-30,003,269.24,Energy
2023-10-31,003,268.24,Energy
2023-11-01,003,267.76,Energy
2023-11-02,003,266.61,Energy
2023-11-03,003,265.7,Energy
2023-11-04,003,265.57,Energy
2023-11-05,003,265.43,Energy
2023-11-06,003,266.43,Energy
2023-11-07,003,266.97,Energy
2023-11-08,003,267.57,Energy
2023-11-09,003,266.9,Energy
2023-11-10,003,266.79,Energy
2023-11-11,003,267.2,Energy
2023-11-12,003,266.71,Energy
2023-11-13,003,265.78,Energy
2023-11-14,003,264.8,Energy
2023-11-15,003,264.29,Energy
2023-11-16,003,265.32,Energy
2023-11-17,003,264.58,Energy
2023-11-18,003,265.38,Energy
2023-11-19,003,267.42,Energy
2023-11-20,003,268.73,Energy
2023-11-21,003,271.36,Energy
2023-11-22,003,269.55,Energy
2023-11-23,003,269.75,Energy
2023-11-24,003,270.2,Energy
2023-11-25,003,268.85,Energy
2023-11-26,003,268.37,Energy
2023-11-27,003,268.15,Energy
2023-11-28,003,267.19,Energy
2023-11-29,003,267.02,Energy
2023-11-30,003,266.82,Energy
2023-12-01,003,267.96,Energy
2023-12-02,003,265.87,Energy
2023-12-03,003,266.45,Energy
2023-12-04,003,266.21,Energy
2023-12-05,003,266.9,Energy
2023-12-06,003,266.57,Energy
2023-12-07,003,265.64,Energy
2023-12-08,003,264.98,Energy
2023-12-09,003,265.33,Energy
2023-12-10,003,265.23,Energy
2023-12-11,003,267.74,Energy
2023-12-12,003,266.99,Energy
2023-12-13,003,267.59,Energy
2023-12-14,003,269.18,Energy
2023-12-15,003,269.13,Energy
2023-12-16,003,268.01,Energy
2023-12-17,003,264.46,Energy
2023-12-18,003,264.12,Energy
2023-12-19,003,263.5,Energy
2023-12-20,003,263.83,Energy
2023-12-21,003,263.93,Energy
2023-12-22,003,265.16,Energy
2023-12-23,003,265.46,Energy
2023-12-24,003,265.81,Energy
2023-12-25,003,264.21,Energy
2023-12-26,003,263.36,Energy
2023-12-27,003,264.41,Energy
2023-12-28,003,263.0,Energy
2023-12-29,003,262.63,Energy
2023-12-30,003,260.76,Energy
2023-12-31,003,260.97,Energy
2024-01-01,003,260.61,Energy
2024-01-02,003,259.24,Energy
2024-01-03,003,257.99,Energy
2024-01-04,003,258.55,Energy
2024-01-05,003,258.1,Energy
2024-01-06,003,257.67,Energy
2024-01-07,003,257.56,Energy
2024-01-08,003,257.23,Energy
2024-01-09,003,258.19,Energy
2024-01-10,003,256.12,Energy
2024-01-11,003,254.93,Energy
2024-01-12,003,254.28,Energy
2024-01-13,003,253.75,Energy
2024-01-14,003,253.39,Energy
2024-01-15,003,252.53,Energy
2024-01-16,003,251.02,Energy
2024-01-17,003,251.74,Energy
2024-01-18,003,251.71,Energy
2024-01-19,003,252.68,Energy
2024-01-20,003,253.14,Energy
2024-01-21,003,255.42,Energy
2024-01-22,003,255.74,Energy
2024-01-23,003,254.73,Energy
2024-01-24,003,254.81,Energy
2024-01-25,003,254.29,Energy
2024-01-26,003,253.57,Energy
2024-01-27,003,254.65,Energy
2024-01-28,003,254.46,Energy
2024-01-29,003,254.9,Energy
2024-01-30,003,253.75,Energy
2024-01-31,003,257.0,Energy
2024-02-01,003,256.86,Energy
2024-02-02,003,254.5,Energy
2024-02-03,003,255.8,Energy
2024-02-04,003,254.48,Energy
2024-02-05,003,256.05,Energy
2024-02-06,003,256.11,Energy
2024-02-07,003,256.43,Energy
2024-02-08,003,256.83,Energy
2024-02-09,003,254.82,Energy
2024-02-10,003,254.15,Energy
2024-02-11,003,255.8,Energy
2024-02-12,003,256.59,Energy
2024-02-13,003,257.99,Energy
2024-02-14,003,257.61,Energy
2024-02-15,003,256.91,Energy
2024-02-16,003,254.73,Energy
2024-02-17,003,253.15,Energy
2024-02-18,003,252.42,Energy
2024-02-19,003,253.48,Energy
2024-02-20,003,252.73,Energy
2024-02-21,003,253.51,Energy
2024-02-22,003,253.94,Energy
2024-02-23,003,255.47,Energy
2024-02-24,003,257.04,Energy
2024-02-25,003,255.95,Energy
2024-02-26,003,255.81,Energy
2024-02-27,003,254.93,Energy
2024-02-28,003,254.82,Energy
2024-02-29,003,255.97,Energy
2024-03-01,003,256.4,Energy
2024-03-02,003,255.79,Energy
2024-03-03,003,255.74,Energy
2024-03-04,003,254.98,Energy
2024-03-05,003,255.18,Energy
2024-03-06,003,254.76,Energy
2024-03-07,003,256.85,Energy
2024-03-08,003,255.84,Energy
2024-03-09,003,258.58,Energy
2024-03-10,003,259.0,Energy
2024-03-11,003,260.12,Energy
2024-03-12,003,259.88,Energy
2024-03-13,003,259.07,Energy
2024-03-14,003,259.19,Energy
2024-03-15,003,258.44,Energy
2024-03-16,003,259.55,Energy
2024-03-17,003,259.13,Energy
2024-03-18,003,258.58,Energy
2024-03-19,003,258.23,Energy
2024-03-20,003,258.25,Energy
2024-03-21,003,257.11,Energy
2024-03-22,003,257.76,Energy
2024-03-23,003,257.94,Energy
2024-03-24,003,257.87,Energy
2024-03-25,003,258.35,Energy
2024-03-26,003,257.97,Energy
2024-03-27,003,257.45,Energy
2024-03-28,003,258.05,Energy
2024-03-29,003,257.74,Energy
2024-03-30,003,258.24,Energy
2024-03-31,003,257.22,Energy
2024-04-01,003,256.38,Energy
2024-04-02,003,257.67,Energy
2024-04-03,003,257.29,Energy
2024-04-04,003,258.62,Energy
2024-04-05,003,260.01,Energy
2024-04-06,003,260.83,Energy
2024-04-07,003,261.45,Energy
2024-04-08,003,258.94,Energy
2024-04-09,003,259.38,Energy
2024-04-10,003,257.84,Energy
2024-04-11,003,259.16,Energy
2024-04-12,003,259.11,Energy
2024-04-13,003,258.14,Energy
2024-04-14,003,257.69,Energy
2024-04-15,003,256.34,Energy
2024-04-16,003,254.35,Energy
2024-04-17,003,251.27,Energy
2024-04-18,003,248.76,Energy
2024-04-19,003,248.78,Energy
2024-04-20,003,248.19,Energy
2024-04-21,003,248.76,Energy
2024-04-22,003,249.63,Energy
2024-04-23,003,247.71,Energy
2024-04-24,003,248.12,Energy
2024-04-25,003,246.69,Energy
2024-04-26,003,248.65,Energy
2024-04-27,003,250.37,Energy
2024-04-28,003,251.76,Energy
2024-04-29,003,250.96,Energy
2024-04-30,003,251.09,Energy
2024-05-01,003,252.94,Energy
2024-05-02,003,253.28,Energy
2024-05-03,003,252.35,Energy
2024-05-04,003,251.93,Energy
2024-05-05,003,251.82,Energy
2024-05-06,003,251.05,Energy
2024-05-07,003,251.1,Energy
2024-05-08,003,252.33,Energy
2024-05-09,003,252.1,Energy
2024-05-10,003,252.63,Energy
2024-05-11,003,253.13,Energy
2024-05-12,003,250.86,Energy
2024-05-13,003,249.2,Energy
2024-05-14,003,247.65,Energy
2023-01-01,004,440.47,Energy
2023-01-02,004,440.45,Energy
2023-01-03,004,438.9,Energy
2023-01-04,004,441.12,Energy
2023-01-05,004,444.1,Energy
2023-01-06,004,446.39,Energy
2023-01-07,004,441.58,Energy
2023-01-08,004,442.15,Energy
2023-01-09,004,449.33,Energy
2023-01-10,004,451.41,Energy
2023-01-11,004,451.58,Energy
2023-01-12,004,453.79,Energy
2023-01-13,004,453.93,Energy
2023-01-14,004,454.5,Energy
2023-01-15,004,455.01,Energy
2023-01-16,004,452.48,Energy
2023-01-17,004,453.42,Energy
2023-01-18,004,457.9,Energy
2023-01-19,004,456.78,Energy
2023-01-20,004,451.48,Energy
2023-01-21,004,449.76,Energy
2023-01-22,004,444.57,Energy
2023-01-23,004,440.85,Energy
2023-01-24,004,444.64,Energy
2023-01-25,004,439.9,Energy
2023-01-26,004,440.69,Energy
2023-01-27,004,441.0,Energy
2023-01-28,004,438.67,Energy
2023-01-29,004,438.61,Energy
2023-01-30,004,434.45,Energy
2023-01-31,004,438.54,Energy
2023-02-01,004,439.1,Energy
2023-02-02,004,441.28,Energy
2023-02-03,004,435.66,Energy
2023-02-04,004,435.68,Energy
2023-02-05,004,438.78,Energy
2023-02-06,004,439.21,Energy
2023-02-07,004,444.43,Energy
2023-02-08,004,445.38,Energy
2023-02-09,004,448.9,Energy
2023-02-10,004,449.1,Energy
2023-02-11,004,448.9,Energy
2023-02-12,004,451.35,Energy
2023-02-13,004,450.43,Energy
2023-02-14,004,451.18,Energy
2023-02-15,004,458.37,Energy
2023-02-16,004,455.13,Energy
2023-02-17,004,456.56,Energy
2023-02-18,004,453.66,Energy
2023-02-19,004,455.93,Energy
2023-02-20,004,453.0,Energy
2023-02-21,004,456.78,Energy
2023-02-22,004,459.2,Energy
2023-02-23,004,460.27,Energy
2023-02-24,004,459.63,Energy
2023-02-25,004,452.45,Energy
2023-02-26,004,452.69,Energy
